scorer,,,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw,Phoebe_Shaw
labeled-data,IMG_8019,img333.png,193.1561937675521,723.8293650643922,197.2564237860609,718.8505143276315,218.63619459685685,716.800399318377,176.46240012076623,650.3180983039842,192.2775730493002,651.196719022236,189.6417108945446,699.2279849533393,169.43343437475113,658.5185583410018,172.36217010225744,683.1199384520546,200.47803308631785,674.0408576967852,191.39895233104835,717.9718936093795
labeled-data,IMG_8019,img386.png,314.02417732189855,759.1290081272264,308.3574142398399,754.7699596025658,300.0752220429849,753.4622450451676,314.46008217436463,692.8714705523862,325.35770348601596,686.3328977653955,315.33189187929673,738.2055752088557,334.51170538780303,691.1278511425221,300.5111268954509,717.7180471429513,331.8962762730067,725.1284296348742,315.76779673176276,763.0521517994208
labeled-data,IMG_8019,img392.png,347.1271766404232,776.4520031844937,345.3903682438788,770.8942163155516,325.5907525232723,769.852131277625,349.2113467162765,701.4218804537744,365.5373456437942,694.8220085469056,353.0323251886743,757.694472501814,378.38972777822295,697.6009019813766,340.5273047335544,729.5581764777942,376.65291938167854,741.0211118949874,356.15858030245425,776.1046415051849
labeled-data,IMG_8019,img426.png,394.3969116860082,786.9281589919167,384.214446772934,777.6311258104142,368.71939147042974,771.8758195551984,409.00653525694077,714.3227570030398,410.777398720084,712.5518935398966,402.3657972701532,764.3496498368391,456.377132896025,728.0469488424008,420.5171477673724,746.6410152054058,402.80851313593905,733.8022550976166,391.29790062550734,790.4698859182034
labeled-data,IMG_8019,img440.png,339.3591699748718,782.8786710226406,346.65376524035844,779.7524159088605,325.1173411232075,778.362969191625,352.5589137886095,714.4484201987899,372.7058911885249,711.6695267643188,347.6958502782851,759.2580768296363,405.7052507228691,723.1324621815121,357.074615619625,732.8585892021609,374.4426995850693,747.1004180538253,335.5381915024741,787.0470111743471
labeled-data,IMG_8019,img489.png,366.58263185798114,802.9710240957313,378.4474170610415,810.2724303745376,352.89249508521914,798.4076451714773,388.9431885868257,734.5203402319213,403.089663252013,732.2386507697944,383.0107959852955,784.2611705062899,439.1403567536195,736.8020296940483,391.22487804895263,756.880896960766,407.19670428384165,764.1823032395723,377.5347412761907,801.1456725260297
labeled-data,IMG_8019,img497.png,337.0475988945577,783.5617475484813,352.0590722513574,782.5264735238744,316.34211840242017,779.4206514500538,349.47088718984014,695.5634554568969,367.0705456081571,698.6692775307175,344.29451706680584,765.9620891301645,392.95239622332895,721.9629430843722,341.1886949929851,752.503526810275,359.3059904236055,752.503526810275,331.35359175921985,787.1852066346054
labeled-data,IMG_8019,img530.png,235.45203649407318,759.4871312075803,251.7576023816315,749.1888790680698,222.1501274805388,754.7670989769713,256.4776346122405,676.2429264132038,267.2049805908972,673.2392695391799,244.46300711614487,724.3014363975861,299.8161123660138,687.3993662310068,251.7576023816315,705.8504013142965,273.21229433894496,715.2904657755145,239.7429748855359,750.0470667463624
labeled-data,IMG_8019,img534.png,253.41102694760843,762.2647305495209,257.90629573866465,760.0170961539928,231.3842098714332,760.0170961539928,274.0892633864668,686.7442148597772,280.8321665730511,683.5975267060379,260.60345701329834,741.1369672315569,317.69337065971166,691.2394836508334,278.1350052984174,706.97292441953,288.92365039695216,725.4035264628603,248.91575815655227,761.8152036704153
labeled-data,IMG_8019,img553.png,328.0930115435003,760.7486670946704,332.56784729459713,761.7430750393586,304.22722087098396,757.7654432606058,335.5510711286617,675.7267878238308,355.9364339947694,670.7547481003899,339.0314989350703,735.8884684774658,395.7127517822967,681.6932354919599,350.9643942713285,705.5590261644762,358.4224538564899,724.9499810858958,335.5510711286617,755.7766273712294
labeled-data,IMG_8019,img563.png,324.6676780238355,737.012626225896,334.2030966715304,735.8683759881726,309.41100818752363,732.8170420209102,343.73851531922526,656.533692839351,359.75801864735274,650.4310249048262,336.87301389288496,711.8391209959815,380.7359396722815,666.4505282329537,344.11993206513307,691.6240334628683,367.00493681960086,697.3452846514851,330.00751246654465,732.0542085290947
labeled-data,IMG_8019,img583.png,340.886013561054,714.9597910788391,346.9069493357414,715.4229399845842,320.97061061401126,712.6440465501132,359.8751186966065,637.1507749136488,379.7905216436492,628.8140946102354,368.2117990000197,690.4128990743445,412.6740939515571,644.5611574055716,354.31733182766425,670.960645033047,382.5694150781203,671.4237939387921,349.22269386446726,711.2545998328776
labeled-data,IMG_8019,img601.png,366.66021440795333,705.2320294149936,373.65512508736947,704.6939593627308,347.8277625787559,700.9274689968913,384.954596184888,621.2931012619993,401.0966977527715,620.2169611574736,375.26933524415784,680.4808070109054,432.8428308362757,634.206782516306,381.1881058190485,658.9580049203942,400.5586277005087,662.7244952862336,373.65512508736947,704.155889310468
labeled-data,IMG_8019,img626.png,303.7869944305665,711.0329013493189,326.8627075579882,714.7040375286814,299.5914102255807,710.5084533236957,321.09377927613275,627.645665275227,343.120596352308,619.7789448908786,324.24046742987207,679.5660198119257,373.0141338128315,645.4768981464164,338.400564121699,657.5392027357505,345.74283648042405,665.930371145722,315.84929901990057,713.1306934518118
labeled-data,IMG_8019,img637.png,304.08141240058745,725.5739380161212,317.4854866139186,724.5931520980726,322.38941620416165,719.3622938684799,310.61998518757827,639.2647772278427,328.27413171245337,638.2839913097941,313.8892715810737,696.1503604746626,356.3899946965138,641.880206342639,308.65841335148104,674.5730702775929,335.7934904174928,681.7655003432828,306.0429842366847,725.5739380161212
labeled-data,IMG_8019,img640.png,310.2182528916909,727.1668297012186,332.7354629268905,725.1916358384817,331.94538538179575,719.2660542502714,315.3537569348066,634.7277569251362,333.5255404719852,634.3327181525889,311.403369209333,709.3900849365873,345.37670364840596,647.7640364191991,301.52739989564895,674.6266729524197,339.0560832876482,680.5522545406301,320.4892609779223,728.7469847914081
labeled-data,IMG_8019,img644.png,323.3883687974875,725.477153516847,336.1658297853987,723.6518019471455,339.3601950323765,718.6320851304661,319.7376656580843,637.403940278745,339.8165329248019,630.5588718923641,328.8644235065923,703.5729346804279,339.8165329248019,641.9673192029991,312.43625937927794,674.8236474576278,346.20526341875745,675.2799853500532,325.2137203671891,725.477153516847
labeled-data,IMG_8019,img765.png,366.78892382941063,658.3201535229966,370.65076838172706,646.305526026901,388.6727096258704,637.7236492439756,322.16316455819845,569.0686349805724,330.3159475019776,566.923165784841,352.1997332984374,620.9889895172711,242.3517104769921,575.9341364069127,324.7377275930761,609.832549699468,331.1741351802701,594.8142653293486,362.49798543794793,650.5964644183638
labeled-data,IMG_8019,img775.png,351.5454605479257,661.2727959072554,363.22634839135196,651.594345979845,384.25194650951926,641.9158960524347,276.7877783499977,580.1740603086103,289.469885151432,576.5029241292476,350.2105019372484,623.560215155622,242.41259412505758,582.1764982246261,317.1702763229856,617.2191617549049,325.18002798704936,600.5321791214388,345.8718864525473,643.250854663112
labeled-data,IMG_8019,img777.png,352.2293509898585,659.5182107659463,360.19823657400354,649.335745852872,387.64662025272526,648.8930299870862,330.53627356635263,570.9750376087793,352.2293509898585,572.3031852061367,342.4896019425702,631.6271112214387,244.20667973811481,587.3555246428551,309.2859120086325,621.8873621741502,319.9110927874926,608.1631703347894,353.1147827214302,659.960926631732
labeled-data,IMG_8019,img788.png,381.26159665276896,707.4148229637174,376.2146357828105,700.0384955383934,401.8376678918306,691.109257076159,360.29729765447973,620.8400326559674,323.02743276863225,613.0754774714159,361.07375317293497,676.3566022255111,257.4169414591716,627.4399045628362,334.28603778623204,663.1568584117734,340.10945417464575,648.0159758018979,366.8971695613486,697.3209012238003
labeled-data,IMG_8019,img794.png,386.7084644670452,706.7366503674666,399.24072897544426,703.4673639739713,418.8564473364166,695.2941479902328,369.2722703684031,614.651750284013,352.9258384009261,607.5682964314396,392.70215618845344,680.5823592195035,279.36689454727974,624.4596094644992,344.75262241718764,657.1524733994531,356.19512479442153,642.9855656943064,385.0738212702975,698.5634343837281
labeled-data,IMG_8019,img802.png,416.4407494844695,691.2846406691436,421.4945213677478,682.6210317263808,446.04141337224235,681.5380806085354,383.59123224316056,599.2337956522889,390.4499226561811,597.7898608284951,412.1089450130881,658.0741397218862,316.44826293674885,618.7269157735052,372.0397536528102,648.6885633672265,382.5082811253152,632.4442965995463,413.1918961309334,685.8698850799169
labeled-data,IMG_8019,img818.png,398.70434124347133,671.6805010308148,398.70434124347133,663.6911824067104,421.7323772776545,651.9421844300863,347.0087501463254,565.939519241198,384.1355837524575,569.6991985937177,397.2944614862764,635.0236273437476,307.5321169448685,580.5082767322119,364.867227070794,622.3347095289936,383.6656238333925,601.1865131710703,381.3158242380677,662.2813026495155
labeled-data,IMG_8019,img873.png,325.49721858010514,680.1799645525709,333.2345297113776,675.3441450955256,351.61064364814956,673.893399258412,306.6375226976286,580.0785017917337,306.1539407519241,578.1441740089157,317.2763255031282,639.0754991676861,237.9688864075857,581.0456656831428,283.9091712495158,625.0516227422548,322.595726905878,607.6426726968919,319.69423523165085,670.5083256384804
labeled-data,IMG_8019,img877.png,342.4088318383641,683.2310941894336,356.2011338109228,679.9209417160196,364.47651499445806,675.5074050848008,323.0996090767819,589.4434407760344,343.51221599616883,585.0299041448156,340.7537556016571,651.7846456919998,275.10239821227765,596.0637457228626,308.75561502532094,633.5788070882222,339.09867936495004,614.2695843266401,341.3054476805594,684.3344783472382
labeled-data,IMG_8019,img880.png,355.56944638057973,694.7893837931038,366.1537610795211,684.2050690941625,380.7701956637734,679.1649192375237,330.3686970973861,589.4502517893542,358.59353629456297,587.9382068323625,357.0814913375713,661.0203797536242,288.03143830162065,597.5144915599761,321.80044234110017,628.7634206711364,343.47308672464675,617.1710760008673,351.53732649526876,682.189009151507
labeled-data,IMG_8019,img893.png,389.7840865078059,694.0488904249771,394.50411873841495,681.6051690897352,413.38424766085086,677.7433245374189,348.591077949764,588.4918059949946,385.49314811634326,593.2118382256035,389.35499266865963,651.5686003494964,327.13638599245047,595.7864012604812,351.16564098464164,636.1212221402307,369.187582228785,630.9720960704753,378.6276466900029,682.892450607174
labeled-data,IMG_8019,img905.png,403.6315440662281,678.7121911821578,399.86505370038867,672.2553505550043,425.6924162090022,665.2604398755881,366.504710460096,573.7885309909149,399.86505370038867,575.4027411477032,393.4082130732352,651.8086885690185,330.45401695848955,579.1692315135427,369.19506072140996,627.5955362171933,388.0275125506074,613.6057148583609,388.0275125506074,667.950790136902
labeled-data,IMG_8019,img931.png,442.87349528998527,684.6898770222645,455.46024790494255,681.0187408429018,483.7804412885964,675.7742605866697,418.224438085694,576.6535837438812,441.82459923873887,577.1780317695044,440.2512551618692,662.138611920466,392.5264848301563,588.7158883332152,412.9799578294618,624.3783540755942,433.9578788543906,610.7427054093905,440.2512551618692,676.2987086122929
labeled-data,IMG_8019,img945.png,420.78884589971176,705.4649660705302,437.92535541228347,695.7388390498813,459.6933539823069,690.6442010866843,401.7997407641593,600.7933133721192,431.4412707318509,597.0881221261577,430.05182401461536,676.7497339143289,377.71599766540993,610.519440392768,401.3365918584142,642.9398637949307,430.05182401461536,633.6768856800271,423.10459042843763,694.3493923326458
